Date,Low,Open,Volume,Close,High
2010-04-28,7.60,7.99,9151155,7.60,7.80
2010-04-27,7.99,7.99,14992454,7.99,7.99
2010-04-29,7.22,7.60,6736754,7.37,7.90
2010-06-21,8.00,8.35,563174,8.34,8.34
2010-06-22,8.00,8.34,3681204,8.11,8.14
2010-10-04,5.27,5.53,19509882,5.46,5.80
2010-10-05,5.19,5.46,23578404,5.19,5.54
2010-10-06,5.19,5.19,57986547,5.44,5.44
2010-10-07,5.50,5.44,4198670,5.64,5.68
2010-10-08,5.64,5.64,7882055,5.92,5.92
2010-10-11,5.66,5.92,8047095,5.90,5.99
2010-11-04,7.04,7.28,4501137,7.50,7.55
2010-11-05,7.28,7.50,2725758,7.65,7.65
2010-11-08,7.29,7.65,339840,7.29,7.29
2010-11-09,7.65,7.29,3165118,7.65,7.65
2010-11-10,7.65,7.65,5418465,7.80,7.81
2010-06-09,7.35,7.68,6819999,7.60,7.70
2010-06-10,7.27,7.60,1557231,7.33,7.40
2010-06-11,7.39,7.33,1286071,7.69,7.69
2010-06-14,7.34,7.69,2529118,7.90,7.90
2010-06-16,8.00,7.99,1364456,8.10,8.10
