Date,Low,Open,Volume,Close,High
2011-05-11,4.31,4.31,773000,4.40,4.40
2011-05-12,4.40,4.40,1053800,4.58,4.60
2011-05-13,4.50,4.58,910301,4.65,4.70
2011-05-16,4.50,4.65,277571,4.60,4.60
2011-05-17,4.83,4.60,299630,4.83,4.83
2011-05-18,5.07,4.83,592545,5.07,5.07
2011-05-19,5.07,5.07,66550,5.07,5.07
2011-05-20,5.07,5.07,216180,5.07,5.07
2011-05-23,5.00,5.07,462871,5.00,5.00
2011-05-24,5.00,5.00,61430,5.00,5.00
2011-05-25,4.80,5.00,329300,4.80,4.80
2011-05-26,4.56,4.80,600863,4.56,4.56
2011-05-27,4.56,4.56,46200,4.56,4.56
2011-05-31,4.56,4.56,131100,4.56,4.56
2011-06-01,4.51,4.56,159880,4.51,4.51
2011-06-02,4.51,4.51,729000,4.51,4.51
2011-06-03,4.51,4.51,89190,4.51,4.51
2011-06-06,4.51,4.51,404400,4.51,4.51
2011-06-07,4.51,4.51,151240,4.51,4.51
2011-06-08,4.50,4.51,403776,4.50,4.50
2011-06-09,4.50,4.50,111644,4.50,4.50
2011-06-10,4.55,4.50,274508,4.55,4.55
2011-06-13,4.55,4.55,59404,4.55,4.55
2011-06-14,4.55,4.55,138150,4.55,4.55
2011-06-15,4.55,4.55,71680,4.55,4.55
2011-06-16,4.55,4.55,155000,4.55,4.55
2011-06-17,4.55,4.55,435000,4.55,4.55
2011-06-20,4.33,4.55,247934,4.33,4.33
2011-06-21,4.12,4.33,264670,4.12,4.12
2011-06-22,4.12,4.12,162500,4.12,4.12
2011-06-23,4.12,4.12,172460,4.12,4.12
2011-06-24,4.14,4.12,330170,4.14,4.14
2011-06-27,4.14,4.14,120073,4.14,4.14
2011-06-28,4.34,4.14,203980,4.34,4.34
2011-06-29,4.34,4.34,69997,4.34,4.34
2011-06-30,4.34,4.34,132638,4.34,4.34
2011-07-01,4.34,4.34,25557,4.34,4.34
2011-07-04,4.25,4.34,533717,4.25,4.25
2011-07-05,4.25,4.25,34880,4.25,4.25
2011-07-06,4.25,4.25,39881,4.25,4.25
2011-07-07,4.25,4.25,37222,4.25,4.25
2011-07-08,4.25,4.25,44550,4.25,4.25
2011-07-11,4.25,4.25,6969,4.25,4.25
2011-07-12,4.25,4.25,18830,4.25,4.25
2011-07-13,4.25,4.25,24560,4.25,4.25
2011-07-14,4.25,4.25,64568,4.25,4.25
2011-07-15,4.25,4.25,30778,4.25,4.25
2011-07-18,4.25,4.25,44907,4.25,4.25
2011-07-19,4.25,4.25,65260,4.25,4.25
2011-07-20,4.25,4.25,10700,4.25,4.25
2011-07-21,4.25,4.25,24836,4.25,4.25
2011-07-22,4.25,4.25,29700,4.25,4.25
2011-07-25,4.04,4.25,147558,4.04,4.04
2011-07-26,3.84,4.04,244590,3.84,4.04
2011-07-27,3.65,3.84,332726,4.00,4.00
2011-07-28,4.00,4.00,43001,4.00,4.00
2011-07-29,4.00,4.00,930220,4.00,4.00
2011-08-01,4.00,4.00,134905,4.00,4.00
2011-08-02,4.00,4.00,254950,4.00,4.00
2011-08-03,4.00,4.00,175986,4.00,4.00
2011-08-04,4.00,4.00,280488,4.00,4.00
2011-08-05,4.00,4.00,46500,4.00,4.00
2011-08-08,3.80,4.00,515160,3.80,3.80
2011-08-09,3.80,3.80,850540,3.99,3.99
2011-08-10,3.80,3.99,1241805,4.18,4.18
2011-08-11,4.18,4.18,34370,4.18,4.18
2011-08-12,4.15,4.18,622200,4.20,4.20
2011-08-15,4.00,4.20,420690,4.41,4.41
2011-08-16,4.19,4.41,1228851,4.63,4.63
2011-08-17,4.63,4.63,122884,4.63,4.63
2011-08-18,4.63,4.63,20000,4.63,4.63
2011-08-19,4.63,4.63,65659,4.63,4.63
2011-08-22,4.63,4.63,15530,4.63,4.63
2011-08-23,4.63,4.63,21100,4.63,4.63
2011-08-24,4.40,4.63,117445,4.40,4.40
2011-08-25,4.40,4.40,66405,4.40,4.40
2011-08-26,4.40,4.40,26342,4.40,4.40
2011-08-29,4.40,4.40,24400,4.40,4.40
2011-09-01,4.40,4.40,6739,4.40,4.40
2011-09-02,4.40,4.40,26397,4.40,4.40
2011-09-05,4.27,4.27,33500,4.27,4.27
2011-09-06,4.27,4.27,35710,4.27,4.27
2011-09-07,4.27,4.27,47220,4.27,4.27
2011-09-08,4.06,4.27,88114,4.06,4.06
2011-09-09,3.86,4.06,95500,3.86,3.86
2011-09-12,3.67,3.86,125500,3.67,3.67
2011-09-13,3.49,3.67,60000,3.49,3.49
2011-09-14,3.32,3.49,71250,3.32,3.32
2011-09-15,3.32,3.32,7000,3.32,3.32
2011-09-16,3.32,3.32,47500,3.32,3.32
2011-09-19,3.32,3.32,36287,3.32,3.32
2011-09-20,3.16,3.32,1211832,3.16,3.17
2011-09-21,3.16,3.16,31973,3.16,3.16
2011-09-22,3.16,3.16,151250,3.16,3.16
2011-09-23,3.16,3.16,38225,3.16,3.16
2011-09-26,3.16,3.16,30775,3.16,3.16
2011-09-27,3.12,3.16,309374,3.20,3.20
2011-09-28,3.10,3.20,315669,3.10,3.20
2011-09-29,3.10,3.10,35000,3.10,3.10
2011-09-30,3.10,3.10,194001,3.10,3.10
2011-10-04,3.05,3.10,210320,3.05,3.05
2011-10-05,3.00,3.05,123987,3.00,3.00
2011-10-06,3.00,3.00,223900,3.00,3.00
2011-10-07,3.00,3.00,178020,3.00,3.00
2011-10-10,3.00,3.00,70540,3.00,3.00
2011-10-11,3.00,3.00,2200,3.00,3.00
2011-10-12,3.00,3.00,117260,3.00,3.00
2011-10-13,2.85,3.00,102166,2.85,2.85
2011-10-14,2.71,2.85,339000,2.75,2.75
2011-10-17,2.75,2.75,122500,2.75,2.75
2011-10-18,2.75,2.75,59420,2.75,2.75
2011-10-19,2.75,2.75,60923,2.75,2.75
2011-10-20,2.75,2.75,44000,2.75,2.75
2011-10-21,2.75,2.75,46100,2.75,2.75
2011-10-24,2.62,2.75,229621,2.62,2.62
2011-10-25,2.62,2.62,33800,2.62,2.62
2011-10-26,2.62,2.62,18200,2.62,2.62
2011-10-27,2.75,2.62,719000,2.75,2.75
2011-10-28,2.71,2.75,754400,2.88,2.88
2011-10-31,2.95,2.88,291500,3.00,3.00
2011-11-01,2.85,3.00,321600,3.13,3.13
2011-11-02,3.18,3.13,185750,3.18,3.18
2011-11-03,3.18,3.18,417015,3.25,3.25
2011-11-04,3.25,3.25,24150,3.25,3.25
2011-11-09,3.25,3.25,56285,3.25,3.25
2011-11-10,3.09,3.25,286525,3.25,3.25
2011-11-11,3.09,3.25,229600,3.09,3.09
2011-11-14,3.09,3.09,42690,3.09,3.09
2011-11-15,3.09,3.09,7676,3.09,3.09
2011-11-16,3.09,3.09,21415,3.09,3.09
2011-11-17,3.09,3.09,85600,3.09,3.09
2011-11-18,2.94,3.09,259584,2.94,2.94
2011-11-21,3.00,2.94,364681,3.08,3.08
2011-11-22,2.94,3.08,112255,2.94,2.94
2011-11-23,2.80,2.94,325200,2.80,2.90
2011-11-24,2.80,2.80,28500,2.80,2.80
2011-11-25,2.81,2.80,944704,2.84,2.94
2011-11-28,2.85,2.84,548822,2.85,2.85
2011-11-29,2.85,2.85,43051,2.85,2.85
2011-11-30,2.85,2.85,124365,2.85,2.85
2011-12-01,2.81,2.85,430000,2.85,2.85
2011-12-02,2.71,2.85,957692,2.85,2.85
2011-12-05,2.85,2.85,39337,2.85,2.85
2011-12-06,2.85,2.85,82740,2.85,2.85
2011-12-07,2.71,2.85,722470,2.84,2.84
2011-12-08,2.84,2.84,67952,2.84,2.84
2011-12-09,2.70,2.84,83848,2.70,2.70
2011-12-12,2.57,2.70,321152,2.57,2.57
2011-12-13,2.68,2.57,109380,2.68,2.68
2011-12-14,2.55,2.68,709000,2.55,2.59
2011-12-15,2.55,2.55,63900,2.55,2.55
2011-12-16,2.43,2.55,482500,2.43,2.50
2011-12-19,2.31,2.43,508215,2.31,2.31
2011-12-20,2.31,2.31,47000,2.31,2.31
2011-12-21,2.31,2.31,53054,2.31,2.31
2011-12-22,2.31,2.31,5150,2.31,2.31
2011-12-23,2.31,2.31,83630,2.31,2.31
2011-12-28,2.31,2.31,23900,2.31,2.31
2011-12-29,2.31,2.31,3400,2.31,2.31
2011-12-30,2.31,2.31,104700,2.31,2.31
2012-01-03,2.31,2.31,7500,2.31,2.31
2012-01-04,2.42,2.31,262600,2.42,2.42
2012-01-05,2.54,2.42,228608,2.54,2.54
